"","StudyID","Bacterium","PackStatus","TempRetail","Category","SubCategory","FoodClass","RTE","Label","SamplingStage","SamplingStage2","Stage","TotalUnitsTested","CountrySampling","FoodSubClass","Year","Prevalence","Sample","Country","lat","long","iso3","Positive","yi","vi","CountryEU"
"6142","Trajkovic_VP_2010","Listeria monocytogenes","Packed","Chill","Meat and meat products","Processed or preserved meat","Sausages","No","Sausages","Distribution","Retail","Retail",30,"Serbia","Cooked sausages (generic)",2004,0,30,"Serbia",44.8186,20.468,"SRB",0,-4.111,2.0328,"Non-EU"
"6143","Trimoulinard_IJFM_2017","Salmonella","Various","Chill","Meat and meat products","Processed or preserved meat","Sausages","No","Pork sausages","Distribution","Retail","Retail",127,"France","Cooked sausages (generic)",2012,0.165,127,"France",48.8667,2.3333,"FRA",21,-1.619,0.0571,"EU"
"6144","Trajkovic_CEJPH_2007","Salmonella","","Chill","Meat and meat products","Poultry meat food","Generic poultry fresh meat / fat tissue","No","Fresh poultry meat","Distribution","Retail","Retail",60,"Serbia","NA",2004,0.033,60,"Serbia",44.8186,20.468,"SRB",2,-3.367,0.5172,"Non-EU"
"6145","Trimoulinard_IJFM_2017","Campylobacter","Various","Chill","Meat and meat products","Processed or preserved meat","Sausages","No","Pork sausage","Distribution","Retail","Retail",127,"France","Cooked sausages (generic)",2012,0.016,127,"France",48.8667,2.3333,"FRA",2,-4.135,0.508,"EU"
"6146","Truchado_Foods_2022","Listeria monocytogenes","Various","Frozen","Garden vegetables and primary derivatives thereof","Fruiting vegetables","Solanacea","Yes","Frozen cut peppers","Manufacturing","","Manufacturing",6,"Spain","Minimally",2021,0.167,6,"Spain",40.4,-3.6834,"ESP",1,-1.609,1.2,"EU"
"6147","Trevisani_FAM_2013","Shiga toxin-producing Escherichia coli","Unpacked","Chill","Milk and milk products (dairy)","Milk","Raw","No","Bulk raw milk","Manufacturing","","Manufacturing",200,"Italy","NA",2012,0.02,200,"Italy",41.896,12.4833,"ITA",4,-3.892,0.2551,"EU"
"6148","Trajkovic_VP_2010","Campylobacter","Packed","Chill","Meat and meat products","Processed or preserved meat","Sausages","No","Sausages","Distribution","Retail","Retail",30,"Serbia","Cooked sausages (generic)",2004,0,30,"Serbia",44.8186,20.468,"SRB",0,-4.111,2.0328,"Non-EU"
"6149","Truchado_IntJFoodMicrobiol_2021","Shiga toxin-producing Escherichia coli","Unpacked","Chill","Garden vegetables and primary derivatives thereof","Leafy vegetables","Fresh","Yes","Leafy greens (romaine lettuce and baby spinach)","PrimaryProduction","Farm","Farm",100,"Spain","",2017,0,100,"Spain",40.4,-3.6834,"ESP",0,-5.303,2.01,"EU"
"6150","Trimoulinard_IJFM_2017","Salmonella","Various","Chill","Meat and meat products","Processed or preserved meat","Sausages","No","Poultry sausages","Distribution","Retail","Retail",76,"France","Cooked sausages (generic)",2012,0.039,76,"France",48.8667,2.3333,"FRA",3,-3.192,0.347,"EU"
"6151","Tsakali_ApplSci_2023","Staphylococcus aureus","Unpacked","Ambient","Milk and milk products (dairy)","Milk","Raw","No","Goat's raw milk (directly from animal)","PrimaryProduction","Farm","Farm",20,"Greece","Goat milk",2022,0,20,"Greece",37.9833,23.7333,"GRC",0,-3.714,2.0488,"EU"
"6152","Tsakali_ApplSci_2023","Staphylococcus aureus","Unpacked","Ambient","Milk and milk products (dairy)","Milk","Raw","No","Sheep's raw milk (directly from animal)","PrimaryProduction","Farm","Farm",20,"Greece","Ovine milk",2022,0,20,"Greece",37.9833,23.7333,"GRC",0,-3.714,2.0488,"EU"
"6153","Trimoulinard_IJFM_2017","Listeria monocytogenes","Various","Chill","Meat and meat products","Processed or preserved meat","Sausages","No","Poultry sausages","Distribution","Retail","Retail",76,"France","Cooked sausages (generic)",2012,0.092,76,"France",48.8667,2.3333,"FRA",7,-2.288,0.1573,"EU"
"6154","Trimoulinard_IJFM_2017","Listeria monocytogenes","Various","Chill","Meat and meat products","Processed or preserved meat","Sausages","No","Pork sausages","Distribution","Retail","Retail",127,"France","Cooked sausages (generic)",2012,0.039,127,"France",48.8667,2.3333,"FRA",5,-3.195,0.2082,"EU"
"6155","Tsakali_ApplSci_2023","Campylobacter","Unpacked","Ambient","Milk and milk products (dairy)","Milk","Raw","No","Sheep's raw milk (directly from animal)","PrimaryProduction","Farm","Farm",20,"Greece","Ovine milk",2022,0,20,"Greece",37.9833,23.7333,"GRC",0,-3.714,2.0488,"EU"
"6156","Tsakali_ApplSci_2023","Staphylococcus aureus","Unpacked","Ambient","Milk and milk products (dairy)","Milk","Raw","No","Cow's raw milk (directly from animal)","PrimaryProduction","Farm","Farm",20,"Greece","Cattle milk",2022,0,20,"Greece",37.9833,23.7333,"GRC",0,-3.714,2.0488,"EU"
"6157","Trimoulinard_IJFM_2017","Campylobacter","Various","Chill","Meat and meat products","Processed or preserved meat","Sausages","No","Poultry sausages","Distribution","Retail","Retail",76,"France","Cooked sausages (generic)",2012,0.013,76,"France",48.8667,2.3333,"FRA",1,-4.317,1.0133,"EU"
"6158","Tsakali_ApplSci_2023","Salmonella","Unpacked","Ambient","Milk and milk products (dairy)","Milk","Raw","No","Sheep's raw milk (directly from animal)","PrimaryProduction","Farm","Farm",20,"Greece","Ovine milk",2022,0,20,"Greece",37.9833,23.7333,"GRC",0,-3.714,2.0488,"EU"
"6159","Truchado_IntJFoodMicrobiol_2021","Shiga toxin-producing Escherichia coli","Unpacked","Chill","Garden vegetables and primary derivatives thereof","Leafy vegetables","Fresh","Yes","Leafy greens (romaine lettuce and baby spinach)","PrimaryProduction","Farm","Farm",95,"Spain","",2017,0,95,"Spain",40.4,-3.6834,"ESP",0,-5.252,2.0105,"EU"
"6160","Truchado_IntJFoodMicrobiol_2021","Salmonella","Unpacked","Chill","Garden vegetables and primary derivatives thereof","Leafy vegetables","Fresh","Yes","Leafy greens (romaine lettuce and baby spinach)","PrimaryProduction","Farm","Farm",95,"Spain","",2017,0,95,"Spain",40.4,-3.6834,"ESP",0,-5.252,2.0105,"EU"
"6161","Tseng_Foods_2022","Staphylococcus aureus","Packed","Chill","Garden vegetables and primary derivatives thereof","Fruiting vegetables","Cucurbits with inedible peel","Yes","Flesh of fresh cut melon halves (Cucumis melo var. ""Piel de Sapo""), wrapped in cling film","Distribution","Retail","Retail",26,"Portugal","Minimally",2020,0.154,26,"Portugal",38.7227,-9.1449,"PRT",4,-1.705,0.2955,"EU"
"6162","Tseng_Foods_2022","Listeria monocytogenes","Packed","Chill","Garden vegetables and primary derivatives thereof","Fruiting vegetables","Cucurbits with inedible peel","Yes","Flesh of fresh cut melon halves (Cucumis melo var. ""Piel de Sapo""), wrapped in cling film","Distribution","Retail","Retail",26,"Portugal","Minimally",2020,0,26,"Portugal",38.7227,-9.1449,"PRT",0,-3.97,2.0377,"EU"
"6163","Tsakali_ApplSci_2023","Campylobacter","Unpacked","Ambient","Milk and milk products (dairy)","Milk","Raw","No","Goat's raw milk (directly from animal)","PrimaryProduction","Farm","Farm",20,"Greece","Goat milk",2022,0,20,"Greece",37.9833,23.7333,"GRC",0,-3.714,2.0488,"EU"
"6164","Tseng_Foods_2022","Salmonella","Packed","Chill","Garden vegetables and primary derivatives thereof","Fruiting vegetables","Cucurbits with inedible peel","Yes","Peel of fresh cut melon halves (Cucumis melo var. ""Piel de Sapo""), wrapped in cling film","Distribution","Retail","Retail",26,"Portugal","Minimally",2020,0,26,"Portugal",38.7227,-9.1449,"PRT",0,-3.97,2.0377,"EU"
"6165","Tsakali_ApplSci_2023","Salmonella","Unpacked","Ambient","Milk and milk products (dairy)","Milk","Raw","No","Goat's raw milk (directly from animal)","PrimaryProduction","Farm","Farm",20,"Greece","Goat milk",2022,0,20,"Greece",37.9833,23.7333,"GRC",0,-3.714,2.0488,"EU"
"6166","Tseng_Foods_2022","Salmonella","Packed","Chill","Garden vegetables and primary derivatives thereof","Fruiting vegetables","Cucurbits with inedible peel","Yes","Flesh of fresh cut melon halves (Cucumis melo var. ""Piel de Sapo""), wrapped in cling film","Distribution","Retail","Retail",26,"Portugal","Minimally",2020,0,26,"Portugal",38.7227,-9.1449,"PRT",0,-3.97,2.0377,"EU"
"6167","Tsigkrimani_Microorganisms_2022","Salmonella","Unpacked","Chill","Milk and milk products (dairy)","Milk","Raw","No","Raw sheep's milk from bulk tanks","PrimaryProduction","Farm","Farm",5,"Greece","Ovine milk",2021,0,5,"Greece",37.9833,23.7333,"GRC",0,-2.398,2.1818,"EU"
"6168","Tsakali_ApplSci_2023","Campylobacter","Unpacked","Ambient","Milk and milk products (dairy)","Milk","Raw","No","Cow's raw milk (directly from animal)","PrimaryProduction","Farm","Farm",20,"Greece","Cattle milk",2022,0,20,"Greece",37.9833,23.7333,"GRC",0,-3.714,2.0488,"EU"
"6169","Tsigkrimani_Microorganisms_2022","Shiga toxin-producing Escherichia coli","Unpacked","Chill","Milk and milk products (dairy)","Milk","Raw","No","Raw sheep's milk from bulk tanks","PrimaryProduction","Farm","Farm",5,"Greece","Ovine milk",2021,0,5,"Greece",37.9833,23.7333,"GRC",0,-2.398,2.1818,"EU"
"6170","Tseng_Foods_2022","Listeria monocytogenes","Packed","Chill","Garden vegetables and primary derivatives thereof","Fruiting vegetables","Cucurbits with inedible peel","Yes","Peel of fresh cut melon halves (Cucumis melo var. ""Piel de Sapo""), wrapped in cling film","Distribution","Retail","Retail",26,"Portugal","Minimally",2020,0,26,"Portugal",38.7227,-9.1449,"PRT",0,-3.97,2.0377,"EU"
"6171","Tsakali_ApplSci_2023","Salmonella","Unpacked","Ambient","Milk and milk products (dairy)","Milk","Raw","No","Cow's raw milk (directly from animal)","PrimaryProduction","Farm","Farm",20,"Greece","Cattle milk",2022,0,20,"Greece",37.9833,23.7333,"GRC",0,-3.714,2.0488,"EU"
"6172","Tseng_Foods_2022","Staphylococcus aureus","Packed","Chill","Garden vegetables and primary derivatives thereof","Fruiting vegetables","Cucurbits with inedible peel","Yes","Peel of fresh cut melon halves (Cucumis melo var. ""Piel de Sapo""), wrapped in cling film","Distribution","Retail","Retail",26,"Portugal","Minimally",2020,0.115,26,"Portugal",38.7227,-9.1449,"PRT",3,-2.037,0.3768,"EU"
"6173","Tsigkrimani_Microorganisms_2022","Staphylococcus aureus","Unpacked","Chill","Milk and milk products (dairy)","Milk","Raw","No","Raw sheep's milk from bulk tanks","PrimaryProduction","Farm","Farm",5,"Greece","Ovine milk",2021,0,5,"Greece",37.9833,23.7333,"GRC",0,-2.398,2.1818,"EU"
"6174","Tsitsos_Foods_2022","Salmonella","Unpacked","NA","Meat and meat products","Other mammals meat food","Other mammals carcase","No","Sheep and goat carcase swabs (forequarter, hindquarter and abdomen)","Manufacturing","","Manufacturing",123,"Greece","",2019,0,123,"Greece",37.9833,23.7333,"GRC",0,-5.509,2.0081,"EU"
"6175","Turchi_DST_2016","Clostridium perfringens","Unpacked","Chill","Milk and milk products (dairy)","Milk","NA","No","Ewe’s milk","PrimaryProduction","Farm","Farm",627,"Italy","Ovine milk",2014,0.056,627,"Italy",41.896,12.4833,"ITA",35,-2.828,0.0303,"EU"
"6176","Turanoglu_JMicrobiolMethods_2024","Listeria monocytogenes","Packed","NA","Meat and meat products","Bovine meat food","Bovine minced meat","No","Minced beef meat","Distribution","Retail","Retail",100,"Turkey","NA",2021,0.45,100,"Turkey",39.9272,32.8644,"TUR",45,-0.201,0.0404,"Non-EU"
"6177","Tuytschaever_FoodControl_2023","Listeria monocytogenes","Packed","Chill","Composite dishes","Dishes excluding pasta or rice dishes, sandwiches and pizza","Vegetable based dishes","Yes","Guacamole","Distribution","Retail","Retail",6,"Belgium","Raw",2018,0,6,"Belgium",50.8333,4.3333,"BEL",0,-2.565,2.1538,"EU"
"6178","Tuytschaever_FoodControl_2023","Listeria monocytogenes","Packed","Chill","Composite dishes","Dishes excluding pasta or rice dishes, sandwiches and pizza","Legumes based dishes","Yes","Soybeans spreads and dips","Distribution","Retail","Retail",18,"Belgium","Cooked",2018,0,18,"Belgium",50.8333,4.3333,"BEL",0,-3.611,2.0541,"EU"
"6179","Tuytschaever_FoodControl_2023","Listeria monocytogenes","Packed","Chill","Composite dishes","Dishes excluding pasta or rice dishes, sandwiches and pizza","Undefined dishes","Yes","Tapenade","Distribution","Retail","Retail",22,"Belgium","Raw",2018,0,22,"Belgium",50.8333,4.3333,"BEL",0,-3.807,2.0444,"EU"
"6180","Turanoglu_JMicrobiolMethods_2024","Salmonella","Packed","NA","Meat and meat products","Bovine meat food","Bovine minced meat","No","Minced beef meat","Distribution","Retail","Retail",100,"Turkey","NA",2021,0.29,100,"Turkey",39.9272,32.8644,"TUR",29,-0.895,0.0486,"Non-EU"
"6181","Tuytschaever_FoodControl_2023","Listeria monocytogenes","Packed","Chill","Composite dishes","Dishes excluding pasta or rice dishes, sandwiches and pizza","Undefined dishes","Yes","Pesto","Distribution","Retail","Retail",5,"Belgium","Raw",2018,0,5,"Belgium",50.8333,4.3333,"BEL",0,-2.398,2.1818,"EU"
"6182","Tsigkrimani_Microorganisms_2022","Listeria monocytogenes","Unpacked","Chill","Milk and milk products (dairy)","Milk","Raw","No","Raw sheep's milk from bulk tanks","PrimaryProduction","Farm","Farm",5,"Greece","Ovine milk",2021,0,5,"Greece",37.9833,23.7333,"GRC",0,-2.398,2.1818,"EU"
"6183","Tuytschaever_FoodControl_2023","Listeria monocytogenes","Packed","Chill","Composite dishes","Dishes excluding pasta or rice dishes, sandwiches and pizza","Legumes based dishes","Yes","Chickpeas spreads and dips","Distribution","Retail","Retail",13,"Belgium","Cooked",2018,0,13,"Belgium",50.8333,4.3333,"BEL",0,-3.296,2.0741,"EU"
"6184","Ulukanli_AJMR_2010","Salmonella","Packed","Ambient","Herbs, spices and similar","Aromatic herbs","","No","Herbs","Distribution","Retail","Retail",65,"Turkey","",2010,0,65,"Turkey",39.9272,32.8644,"TUR",0,-4.875,2.0153,"Non-EU"
"6185","Turanoglu_JMicrobiolMethods_2024","Shiga toxin-producing Escherichia coli","Packed","NA","Meat and meat products","Bovine meat food","Bovine minced meat","No","Minced beef meat","Distribution","Retail","Retail",100,"Turkey","NA",2021,0.33,100,"Turkey",39.9272,32.8644,"TUR",33,-0.708,0.0452,"Non-EU"
"6186","Tsitsos_Foods_2022","Listeria monocytogenes","Unpacked","NA","Meat and meat products","Other mammals meat food","Other mammals carcase","No","Sheep and goat carcase swabs (forequarter, hindquarter and abdomen)","Manufacturing","","Manufacturing",123,"Greece","",2019,0.008,123,"Greece",37.9833,23.7333,"GRC",1,-4.804,1.0082,"EU"
"6187","Umutoni_IntJFoodMicrobiol_2020","Staphylococcus aureus","Packed","Chill","Garden vegetables and primary derivatives thereof","Leafy vegetables","Minimally","Yes","Single lettuce type RTE salad","Distribution","Retail","Retail",96,"Norway","",2019,0,96,"Norway",59.9167,10.75,"NOR",0,-5.263,2.0104,"Non-EU"
"6188","Uraz_PJN_2008","Staphylococcus aureus","Packed","Chill","Milk and milk products (dairy)","Cheese","Soft - ripened cheese","Yes","Urfa cheese","Distribution","Retail","Retail",11,"Turkey","Raw",2002,0.273,11,"Turkey",39.9272,32.8644,"TUR",3,-0.981,0.4583,"Non-EU"
"6189","Turchi_SmallRuminattRes_2024","Staphylococcus aureus","Unpacked","Chill","Milk and milk products (dairy)","Milk","Raw","No","Bulk tank sheep's milk","Manufacturing","","Manufacturing",97,"Italy","Ovine milk",2020,0.01,97,"Italy",41.896,12.4833,"ITA",1,-4.564,1.0104,"EU"
"6190","Tuytschaever_FoodControl_2023","Listeria monocytogenes","Packed","Chill","Composite dishes","Dishes excluding pasta or rice dishes, sandwiches and pizza","Undefined dishes","Yes","Spreads and dips with vegetables and herbs based","Distribution","Retail","Retail",8,"Belgium","NA",2018,0,8,"Belgium",50.8333,4.3333,"BEL",0,-2.833,2.1176,"EU"
"6191","Uhitil_JFP_2001","Shiga toxin-producing Escherichia coli","","Chill","Meat and meat products","Bovine meat food","Bovine fresh meat / fat tissue","No","Chopped beef and baby beef ","Distribution","Retail","Retail",114,"Croatia","PreCut",1998,0.009,114,"Croatia",45.8,16,"HRV",1,-4.727,1.0088,"EU"
"6192","Uyanik_JApplMicrobiol_2023","Shiga toxin-producing Escherichia coli","Unpacked","Ambient","Milk and milk products (dairy)","Milk","Raw","No","Water buffalo raw milk (hand collected, gloved, no teat disinfection)","PrimaryProduction","Farm","Farm",200,"Turkey","Cattle milk",2022,0.01,200,"Turkey",39.9272,32.8644,"TUR",2,-4.595,0.5051,"Non-EU"
"6193","Uludag_GaziUnivJSci_2023","Listeria monocytogenes","Packed","Chill","Meat and meat products","Bovine meat food","Bovine minced meat","No","Beef minced meat","Distribution","Retail","Retail",100,"Turkey","PreCut",2018,0.17,100,"Turkey",39.9272,32.8644,"TUR",17,-1.586,0.0709,"Non-EU"
"6194","Umutoni_IntJFoodMicrobiol_2020","Staphylococcus aureus","Packed","Chill","Garden vegetables and primary derivatives thereof","Leafy vegetables","Minimally","Yes","Mixed lettuce type RTE salad","Distribution","Retail","Retail",174,"Norway","",2019,0,174,"Norway",59.9167,10.75,"NOR",0,-5.855,2.0057,"Non-EU"
"6195","Uraz_PJN_2008","Yersinia enterocolitica","Packed","Chill","Milk and milk products (dairy)","Cheese","Soft - ripened cheese","Yes","Urfa cheese","Distribution","Retail","Retail",11,"Turkey","Raw",2002,0.091,11,"Turkey",39.9272,32.8644,"TUR",1,-2.303,1.1,"Non-EU"
"6196","Ulukanli_AJMR_2010","Shiga toxin-producing Escherichia coli","Packed","Ambient","Herbs, spices and similar","Aromatic herbs","","No","Herbs","Distribution","Retail","Retail",65,"Turkey","",2010,0,65,"Turkey",39.9272,32.8644,"TUR",0,-4.875,2.0153,"Non-EU"
"6197","Uçak-Ozkaya_JOTAF_2022","Listeria monocytogenes","NA","Chill","Composite dishes","Salads","Mixed vegetable salad","Yes","Fresh-cut vegetable salads (lettuce, iceberg lettuce, tomato, carrot, kale, pepper, onion, parsley, and cucumber)","Distribution","Restaurant","Restaurant",180,"Turkey","Raw",2021,0,180,"Turkey",39.9272,32.8644,"TUR",0,-5.889,2.0055,"Non-EU"
"6198","Uyttendaele_IJF_2009","Listeria monocytogenes","Packed","Chill","Composite dishes","Salads","Prepared mixed egg/meat/fish/vegetable salad","Yes","Mayonnaise-based deli-salads","Distribution","Retail","Retail",1187,"Belgium","NA",2005,0.067,1187,"Belgium",50.8333,4.3333,"BEL",80,-2.627,0.0134,"EU"
"6199","Valero_FM_2002","Bacillus cereus","Unpacked","Ambient","Garden vegetables and primary derivatives thereof","Fruiting vegetables","Solanacea","No","Tomato","Manufacturing","","Manufacturing",10,"Spain","Fresh",2001,0.9,10,"Spain",40.4,-3.6834,"ESP",9,2.197,1.1111,"EU"
"6200","Uçak-Ozkaya_JOTAF_2022","Salmonella","NA","Chill","Composite dishes","Salads","Mixed vegetable salad","Yes","Fresh-cut vegetable salads (lettuce, iceberg lettuce, tomato, carrot, kale, pepper, onion, parsley, and cucumber)","Distribution","Restaurant","Restaurant",180,"Turkey","Raw",2021,0,180,"Turkey",39.9272,32.8644,"TUR",0,-5.889,2.0055,"Non-EU"
"6201","Valero_FM_2002","Bacillus cereus","Unpacked","Ambient","Garden vegetables and primary derivatives thereof","Fruiting vegetables","Solanacea","No","Pepper","Manufacturing","","Manufacturing",11,"Spain","Fresh",2001,1,11,"Spain",40.4,-3.6834,"ESP",11,3.135,2.087,"EU"
"6202","Valero_FM_2002","Bacillus cereus","Unpacked","Ambient","Garden vegetables and primary derivatives thereof","Bulb vegetables","Fresh","No","Onion","Manufacturing","","Manufacturing",7,"Spain","",2001,0.143,7,"Spain",40.4,-3.6834,"ESP",1,-1.792,1.1667,"EU"
"6203","Valero_FM_2002","Bacillus cereus","Unpacked","Ambient","Garden vegetables and primary derivatives thereof","Fruiting vegetables","Cucurbits with edible peel","No","Zucchini","Manufacturing","","Manufacturing",6,"Spain","Fresh",2001,0.333,6,"Spain",40.4,-3.6834,"ESP",2,-0.693,0.75,"EU"
"6204","Uyttendaele_IJF_2009","Listeria monocytogenes","Packed","Chill","Aquatic based food","Processed or preserved fish (including processed offal)","Smoked fish","Yes","Smoked fish","Distribution","Retail","Retail",90,"Belgium","",2005,0.278,90,"Belgium",50.8333,4.3333,"BEL",25,-0.956,0.0554,"EU"
"6205","Valero_FM_2002","Bacillus cereus","Packed","Chill","Composite dishes","Soups","Raw","No","Salmorejo (vegetable cold puré containing bread and egg)","Distribution","Retail","Retail",9,"Spain","",2001,0.444,9,"Spain",40.4,-3.6834,"ESP",4,-0.223,0.45,"EU"
"6206","Vaccaro_Heliyon_2023","Salmonella","Unpacked","Ambient","Aquatic based food","Molluscs","Mussels","No","Mussels (Mytilus galloprovincialis) ","PrimaryProduction","Harvesting (Shellfish)","Harvesting (Shellfish)",546,"Italy","Raw",2015,0.009,546,"Italy",41.896,12.4833,"ITA",5,-4.684,0.2018,"EU"
"6207","Uraz_PJN_2008","Salmonella","Packed","Chill","Milk and milk products (dairy)","Cheese","Soft - ripened cheese","Yes","Urfa cheese","Distribution","Retail","Retail",11,"Turkey","Raw",2002,0.273,11,"Turkey",39.9272,32.8644,"TUR",3,-0.981,0.4583,"Non-EU"
"6208","Valero_FM_2002","Bacillus cereus","Unpacked","Ambient","Garden vegetables and primary derivatives thereof","Fruiting vegetables","Cucurbits with edible peel","No","Cucumber","Manufacturing","","Manufacturing",9,"Spain","Fresh",2001,0.333,9,"Spain",40.4,-3.6834,"ESP",3,-0.693,0.5,"EU"
"6209","Uyttendaele_IJF_2009","Listeria monocytogenes","Packed","Chill","Meat and meat products","Other mammals meat food","Other mammals fresh meat / fat tissue","Yes","Cooked meat","Distribution","Retail","Retail",639,"Belgium","Cooked",2005,0.011,639,"Belgium",50.8333,4.3333,"BEL",7,-4.503,0.1444,"EU"
"6210","Valero_IntJFood Microbiol_2014","Listeria monocytogenes","Packed","Chill","Meat and meat products","Pig meat food","Pig fresh meat / fat tissue","No","Fresh pork cut meat","Distribution","Retail","Retail",180,"Spain","PreCut",2001,0.144,180,"Spain",40.4,-3.6834,"ESP",26,-1.779,0.045,"EU"
"6211","Valero_FM_2007","Bacillus cereus","Packed","Chill","Composite dishes","Salads","Prepared mixed egg/meat/fish/vegetable salad","Yes","Mayonnaise-based vegetable salads","Distribution","Retail","Retail",12,"Spain","NA",2006,0.083,12,"Spain",40.4,-3.6834,"ESP",1,-2.398,1.0909,"EU"
"6212","Valero_FM_2002","Bacillus cereus","Packed","Chill","Composite dishes","Soups","Raw","No","Gazpacho (vegetable cold soup made from fresh vegetables)","Distribution","Retail","Retail",9,"Spain","",2001,0.222,9,"Spain",40.4,-3.6834,"ESP",2,-1.253,0.6429,"EU"
"6213","Valnegri_IJFS_2010","Salmonella","Unpacked","Ambient","Meat and meat products","Poultry meat food","Generic poultry carcase","No","Poultry carcasses","Manufacturing","","Manufacturing",161,"Italy","",2009,0,161,"Italy",41.896,12.4833,"ITA",0,-5.778,2.0062,"EU"
"6214","Valero_FM_2002","Bacillus cereus","Packed","Chill","Composite dishes","Soups","Raw","No","Ajoblanco (cold cream containing bread, almond, olive oil)","Distribution","Retail","Retail",4,"Spain","",2001,0.25,4,"Spain",40.4,-3.6834,"ESP",1,-1.099,1.3333,"EU"
"6215","Valero_FM_2002","Bacillus cereus","Packed","Chill","Beverages","Fruit/vegetables/plant drinks, spreads and related products","Pasteurised","No","Zanaranja (carrot and orange juice mixture)","Distribution","Retail","Retail",7,"Spain","",2001,0,7,"Spain",40.4,-3.6834,"ESP",0,-2.708,2.1333,"EU"
"6216","Valnegri_IJFS_2010","Staphylococcus aureus","Unpacked","Ambient","Meat and meat products","Poultry meat food","Generic poultry carcase","No","Poultry carcasses (breast post-waxing)","Manufacturing","","Manufacturing",161,"Italy","",2009,0.745,161,"Italy",41.896,12.4833,"ITA",120,1.074,0.0327,"EU"
"6217","Valero_FM_2002","Bacillus cereus","Unpacked","Ambient","Garden vegetables and primary derivatives thereof","Bulb vegetables","Fresh","No","Garlic","Manufacturing","","Manufacturing",6,"Spain","",2001,0,6,"Spain",40.4,-3.6834,"ESP",0,-2.565,2.1538,"EU"
"6218","Valero_FM_2002","Bacillus cereus","Unpacked","Ambient","Garden vegetables and primary derivatives thereof","Root and tuber vegetables (excluding starchy and sugar)","Fresh","No","Carrots","Manufacturing","","Manufacturing",7,"Spain","",2001,0.429,7,"Spain",40.4,-3.6834,"ESP",3,-0.288,0.5833,"EU"
"6219","Valnegri_IJFS_2010","Staphylococcus aureus","Unpacked","Ambient","Meat and meat products","Poultry meat food","Generic poultry carcase","No","Poultry carcasses (neck post-stunning)","Manufacturing","","Manufacturing",161,"Italy","",2009,0.671,161,"Italy",41.896,12.4833,"ITA",108,0.712,0.0281,"EU"
"6220","VanPaepeghem_IntJFoodMicrobiol_2024","Listeria monocytogenes","Packed","Chill","Composite dishes","Sandwiches, pizza and other stuffed bread-like cereal products","Sandwich and sandwich-like dishes","Yes","RTE, vegetarian or vegan deli sandwich slices (pre-packed, mostly MAP)","Distribution","Retail","Retail",51,"Belgium","NA",2022,0.02,51,"Belgium",50.8333,4.3333,"BEL",1,-3.912,1.02,"EU"
"6221","Vantarakis_Anaerobe_2011","Listeria monocytogenes","Packed","Ambient","Beverages","Fruit/vegetables/plant drinks, spreads and related products","Pasteurised","No","Lemon juice","Distribution","Retail","Retail",3,"Greece","",2006,0,3,"Greece",37.9833,23.7333,"GRC",0,-1.946,2.2857,"EU"
"6222","Van_Loo_EID_2007","Staphylococcus aureus","Packed","Chill","Meat and meat products","UndefinedM","NA","No","Raw meat products","Distribution","Retail","Retail",79,"Netherlands","",2006,0.025,79,"Netherlands",52.35,4.9166,"NLD",2,-3.651,0.513,"EU"
"6223","Valero_IntJFood Microbiol_2014","Salmonella","Packed","Chill","Meat and meat products","Pig meat food","Pig fresh meat / fat tissue","No","Fresh pork cut meat","Distribution","Retail","Retail",180,"Spain","PreCut",2001,0.083,180,"Spain",40.4,-3.6834,"ESP",15,-2.398,0.0727,"EU"
"6224","Valnegri_IJFS_2010","Staphylococcus aureus","Unpacked","Ambient","Meat and meat products","Poultry meat food","Generic poultry carcase","No","Poultry carcasses (breast post-defeathering)","Manufacturing","","Manufacturing",161,"Italy","",2009,0.64,161,"Italy",41.896,12.4833,"ITA",103,0.574,0.027,"EU"
"6225","Vantarakis_Anaerobe_2011","Listeria monocytogenes","Packed","Ambient","Beverages","Fruit/vegetables/plant drinks, spreads and related products","Pasteurised","No","Orange juice","Distribution","Retail","Retail",34,"Greece","",2006,0,34,"Greece",37.9833,23.7333,"GRC",0,-4.234,2.029,"EU"
"6226","VanDamme_IntJFoodMicrobiol_2015","Yersinia enterocolitica","Unpacked","Ambient","Meat and meat products","Pig meat food","Pig carcase","No","Pig carcasses","Manufacturing","","Manufacturing",360,"Belgium","",2010,0.397,360,"Belgium",50.8333,4.3333,"BEL",143,-0.417,0.0116,"EU"
"6227","VanPaepeghem_IntJFoodMicrobiol_2024","Listeria monocytogenes","Various","Chill","Composite dishes","Salads","Prepared mixed egg/meat/fish/vegetable salad","Yes","RTE, multi ingredient salad bowls (pre-packed, some in MAP)","Distribution","Retail","Retail",48,"Belgium","NA",2022,0.125,48,"Belgium",50.8333,4.3333,"BEL",6,-1.946,0.1905,"EU"
"6228","Vantarakis_Anaerobe_2011","Listeria monocytogenes","Packed","Ambient","Beverages","Fruit/vegetables/plant drinks, spreads and related products","Pasteurised","No","Cherry juice","Distribution","Retail","Retail",3,"Greece","",2006,0,3,"Greece",37.9833,23.7333,"GRC",0,-1.946,2.2857,"EU"
